identifier,logFC,AveExpr,t_stat,P.Value,adj.P.Val,B,symbol
IGKV4-1~P06312,1.1100155708786659,18.602337333265694,2.0672702269056735,0.044978450405644035,0.10249608822218598,-4.618685445019407,IGKV4-1
DHCR24~A0A0A0MTI1,0.13781576583556898,19.476951887079952,2.0645100083117267,0.04510892841097464,0.10269570679114474,-4.622758463671617,DHCR24
POLR2H~C9JLU1,1.2440321462244022,14.567384651604462,2.063299156867983,0.04525715097091125,0.10293530538967945,-4.625262958834194,POLR2H
RNPEP~Q9H4A4,0.07726934684765041,18.757634745670906,2.061721883897357,0.04538633183756142,0.10313118097814004,-4.628016640446506,RNPEP
CCT2~P78371,-0.12788923370614924,18.96799666990409,-2.060429628027155,0.045515408528871544,0.10329292260084252,-4.6304517664043905,CCT2
FABP1~P07148,-0.12502288384856186,19.06445612623448,-2.0599781155460297,0.045560583206254356,0.10329292260084252,-4.631302302796838,FABP1
ACAA2~K7EME0,-0.7809545280314794,14.645880376664255,-2.0597152904477856,0.04558689736496474,0.10329292260084252,-4.631797329462232,ACAA2
PYGB~P11216,0.14622621553793458,15.754794361307718,2.0590042926606227,0.04565814923017956,0.10335658545017018,-4.63313622378946,PYGB
MT1H~P80294,-1.174647944915403,13.857952852348031,-2.057235625514192,0.04583581588834141,0.1036607923064945,-4.6364652015228,MT1H
IGHV1OR15-1~A0A075B7D0,0.46853255699846663,12.241814960626952,2.056795140694085,0.04588015728170038,0.10366318555629474,-4.637293917251137,IGHV1OR15-1
PPAN-P2RY11~A0A0A6YYI3,0.6662012009961362,15.18026286019514,2.0501800896938804,0.04655057478527119,0.10507881867174788,-4.649721866469312,PPAN-P2RY11
ARMCX3~Q9UH62,0.716954678089575,13.001758155798242,2.049702485182006,0.04659930754809647,0.10508977549688422,-4.650617894974818,ARMCX3
COX5A~P20674,0.14435824445027734,20.599928744961034,2.0487564436974437,0.04669596892938942,0.1052086976348896,-4.652392249387963,COX5A
FNDC3A~Q9Y2H6-2,-0.5159429730052647,14.735951205380053,-2.0470300598032627,0.04687281185561705,0.1055078800697395,-4.655628454990136,FNDC3A
ATP6V1B2~P21281,0.11169918365887099,17.09434399223265,2.043056517599789,0.047282061914747674,0.10626026878628231,-4.663068612966749,ATP6V1B2
PREP~P48147,-0.16720779901864447,19.04825163260889,-2.042923628142933,0.047295802307380765,0.10626026878628231,-4.663317234144168,PREP
RPL26L1~Q9UNX3,0.12865169189599968,18.50165783331266,2.0412567668685444,0.047468446586821686,0.10654820016442168,-4.666434619723514,RPL26L1
CTR9~Q6PD62,1.0067080489962663,12.77997519117055,2.039911544679179,0.04760817709323955,0.10676178290103813,-4.668948953423637,CTR9
HS2ST1~A0A8I5QKN0,-1.0238532196831436,14.729339499024936,-2.0387898355568903,0.04773328496551823,0.10694220532499174,-4.67110488942706,HS2ST1
None~H0YAC1,1.0173628885031736,13.708430810554887,2.0374704334515203,0.04786265398423301,0.10713182831050286,-4.673508130951439,NONE
ILF2~Q12905,-0.14055095808497597,17.665328256044525,-2.033144648258998,0.048316509305297406,0.10804672248943724,-4.681576264936299,ILF2
FXN~C9JAX1,-0.7247678935419888,14.713401136372298,-2.0261164531656712,0.04906187997288575,0.10948622912428284,-4.694654754272799,FXN
SLC38A3~Q99624,0.20267882877477206,17.0322934098016,2.0259865923945117,0.049075745788025,0.10948622912428284,-4.694896057422495,SLC38A3
ANXA1~P04083,-0.6853134336231452,13.128159231759247,-2.025501211193394,0.049127602265556757,0.10948622912428284,-4.695797864918057,ANXA1
MRPL20~Q9BYC9,0.17160981162547984,16.680130605034215,2.025356347540459,0.049143088229062236,0.10948622912428284,-4.696066978034539,MRPL20
G6PD~A0A8Q3SJB9,-0.13391542635128673,16.445570064772326,-2.024529194215625,0.04923159242324434,0.10958147198296488,-4.697603277570576,G6PD
F11~P03951-2,0.47071817219852186,12.242595537484114,2.0214758181829806,0.04955949941727864,0.11020891467444971,-4.70326995278472,F11
ARPC5~O15511,-0.6085389642330536,15.306257084649062,-2.0180110336083685,0.049933884228934924,0.11085568028817548,-4.7096916385475165,ARPC5
None~H3BM21,0.595074917214335,14.920816717066037,2.017927745557705,0.04994291400039305,0.11085568028817548,-4.7098458944823856,NONE
IGLV10-54~A0A075B6I4,0.7186201269492134,13.637060071478809,2.016290067161544,0.05012075301716597,0.11114741062603008,-4.712877938660798,IGLV10-54
DLD~P09622,-0.15864117325089566,17.32167080389197,-2.0154910833760766,0.05020771570799224,0.11123726098116689,-4.71435646518519,DLD
GP5~P40197,0.4746380649396471,12.243995499177375,2.014742141336364,0.050289350653063655,0.11129595669378499,-4.715741951394914,GP5
EMD~A0A804HIV7,1.0074559130796352,14.392218015911412,2.014316216756269,0.0503358279445469,0.11129595669378499,-4.71652969076839,EMD
MPI~P34949,0.08231274204396044,18.4090499700225,2.013970147299711,0.050373618812552375,0.11129595669378499,-4.71716963873226,MPI
ALDH6A1~Q02252,-0.1697106894708682,17.58132189118221,-2.011361117250246,0.0506593187966568,0.11182402628386454,-4.7219913170905805,ALDH6A1
PNMA3~Q9UL41-2,-0.5951348703249586,15.606559118207109,-2.0089956526523016,0.05092803889318259,0.1123136769329395,-4.7264139895269395,PNMA3
PAK1IP1~Q9NWT1,0.5185080829054645,12.58221987900156,2.0070472252546057,0.05113479221882427,0.11266589453917583,-4.729952416366127,PAK1IP1
HSP90AA1~P07900,0.08277262622252124,21.88748396034472,2.0050098003988444,0.05136069745864618,0.11297195799728581,-4.7337074994668065,HSP90AA1
SRBD1~Q8N5C6,0.29819545522554236,12.357083037810387,2.004943684661293,0.05136804269688695,0.11297195799728581,-4.733829301664741,SRBD1
PRPF39~Q86UA1,0.7040141519563257,14.11202556700279,2.001886139964664,0.05170872184696511,0.11361687048025819,-4.739458468494595,PRPF39
OGT~A0A8V8TQ37,1.1591112354286537,17.649865419039294,2.0020674191419934,0.05183724884405319,0.11379487715995178,-4.740075291198624,OGT
G3BP1~Q13283,0.17020661972869533,16.576834961866368,1.9985902423406903,0.052078149722635796,0.1142190188513853,-4.74551852534906,G3BP1
SGPL1~O95470,0.11162423641468777,16.09731678681079,1.9976964825720227,0.05217872188720073,0.11433489379674816,-4.747160431598845,SGPL1
TRIM33~Q9UPN9,-1.1491179060289394,12.98625623580808,-1.997199325019096,0.05223675821608264,0.11435743686244783,-4.7480861953201074,TRIM33
ABAT~H3BRN4,-0.09261562306839721,16.805327903668978,-1.9906457904867438,0.05297802878508991,0.11587431866693183,-4.7600918380887824,ABAT
LCLAT1~Q6UWP7-3,-1.1201727339665357,12.967648625196535,-1.9871025550372383,0.05338369498707935,0.11665506340698453,-4.766576086843701,LCLAT1
TSN~Q15631,-0.1255141099589281,20.0033555031723,-1.9857237337927829,0.053542281290974214,0.11689495322869939,-4.769096797531536,TSN
SULT1A4~P0DMN0,0.09278682944161787,18.40129417147985,1.9822056446998422,0.0539487641860564,0.11767512771002285,-4.775521880228469,SULT1A4
SLC25A12~O75746-2,0.7555482669038476,12.960851756632682,1.9815841004591335,0.054020854478288784,0.1177251560286639,-4.776656025720547,SLC25A12
RACK1~P63244,-0.29896010887443225,21.842654794692983,-1.9808888670426188,0.05410159029655785,0.11779391705477824,-4.777924284580243,RACK1
PMVK~Q15126,0.7183856763227183,14.541759111417898,1.9744466220133359,0.054854685360165266,0.1193251330041742,-4.789658821455317,PMVK
G6PC1~P35575,-0.9742230066170166,12.87382380047184,-1.9725444619735377,0.05507877070566387,0.1197038619238339,-4.793117543647464,G6PC1
ITIH4~B7ZKJ8,0.900323395887634,12.974207499031335,1.970166325417567,0.05536003998484651,0.12020607050200127,-4.797437850754174,ITIH4
NAP1L1~P55209,0.23180979009583424,16.20705914382375,1.9675909176741468,0.05566603828359948,0.12076101602284489,-4.802111658420069,NAP1L1
IGLV1-36~A0A0B4J1U3,0.5639671575975367,12.27589874655519,1.9634159031384628,0.05616519459480054,0.12173361181406993,-4.809677621803884,IGLV1-36
NOP10~A0A8V8TP28,0.4528999648107881,13.559567890929987,1.961615622790723,0.0563816205053297,0.12205887409004053,-4.8129359711787085,NOP10
MYORG~Q6NSJ0,-0.5288838898729082,12.690383142435214,-1.9613203054050594,0.0564171914896346,0.12205887409004053,-4.813470232582893,MYORG
ETF1~P62495,0.40260493689922505,14.45427751338263,1.9599624845125965,0.05658099008195389,0.12214895359493773,-4.815925818491109,ETF1
NONO~A0A7I2V4N2,2.0385369767288495,16.816832701473515,1.9610606814590936,0.05660079910026953,0.12214895359493773,-4.814781967308493,NONO
THG1L~Q9NWX6,0.1912399512504539,16.024242415862478,1.959707194233428,0.05661183235506509,0.12214895359493773,-4.816387346847886,THG1L
POLR2J~P52435,0.42707830685437465,16.10449672253023,1.958375090132925,0.05677389121336839,0.12233795726298599,-4.818799665226221,POLR2J
ALAD~P13716,-0.12328802847484255,20.68512032476108,-1.9581391466318165,0.05680159017805446,0.12233795726298599,-4.819221056515224,ALAD
SNX1~Q13596-2,0.39073774569916253,12.311646094024033,1.9542914856401556,0.05726953987513904,0.12323499371155255,-4.826166392541442,SNX1
CANX~P27824-2,-0.16369662360699877,20.1018191007312,-1.952045400094253,0.05754423892838961,0.1237149481449669,-4.830215501541243,CANX
CYP2J2~P51589,0.4219987485661729,15.119048448812897,1.9511036890464049,0.057659748435756664,0.12385210538442801,-4.831912008667194,CYP2J2
ERG28~Q9UKR5,1.1032627779428665,17.381057674812933,1.951859260591089,0.05772013482447034,0.12387071944857209,-4.83136971133081,ERG28
TMEM43~Q9BTV4,0.5012961723180585,14.44337683236691,1.944997261812315,0.0584136114891281,0.12524673188582078,-4.842896282849497,TMEM43
SF3B5~Q9BWJ5,-0.6645180795838925,12.674727775950544,-1.9427898406984914,0.058688205137994366,0.12572294392262656,-4.8468599409523065,SF3B5
RENBP~A6NKZ2,0.6438603060188566,12.93092469468047,1.9397755052655,0.059064967640487215,0.126416977210873,-4.852266435163177,RENBP
DNAJC3~Q13217,0.13122270570732475,15.209398820365598,1.9380863353469755,0.05927700493396478,0.1267575239436122,-4.8552930575819975,DNAJC3
CPNE1~F2Z2V0,1.22330914061029,13.681087074355256,1.9369573756082332,0.05941908484580561,0.12694800018350083,-4.857314678969846,CPNE1
FBXO7~Q9Y3I1-3,-0.3724868771578045,16.581731026568722,-1.9343891250920562,0.05975319665821125,0.12754804456008553,-4.861959280591572,FBXO7
CNPY2~Q9Y2B0,0.5166405612489751,13.864475134013698,1.932728186506861,0.05995393350164526,0.1278179279625945,-4.8648791165622205,CNPY2
GSPT1~H3BR35,-0.8551760358481921,14.66766901622322,-1.93247276300905,0.05998636786219466,0.1278179279625945,-4.865335531353415,GSPT1
SCRN3~Q0VDG4-2,-0.5889711609043715,12.994683307853656,-1.930931426202515,0.060182410896506576,0.12812166586411847,-4.868088667322896,SCRN3
MTARC2~Q969Z3,0.1504295032564542,17.914764413853074,1.9301332142610885,0.0602841516917138,0.12817803389819246,-4.8695137119067775,MTARC2
TMEM192~Q8IY95-2,-0.8419230577607291,13.824317421187526,-1.929735869104752,0.06033485267249699,0.12817803389819246,-4.870222906997319,TMEM192
S100A8~P05109,0.1410500435478852,12.156862553937259,1.9294649276347797,0.06036944561050568,0.12817803389819246,-4.870706422508735,S100A8
TBL2~E9PF19,0.10440469831547006,17.053856456404066,1.9270967504855416,0.06067253221336087,0.12870745318954763,-4.874930196609211,TBL2
AGT~A0A7P0T9S6,0.1741422194570319,19.159159692810277,1.9222935260693323,0.06129127501404813,0.12990495898995158,-4.883483682133649,AGT
MRPL22~E7ESL0,-0.33915434868203853,15.59893815684564,-1.9155173500317777,0.06217336597351116,0.131658011942139,-4.895520159398799,MRPL22
STBD1~O95210,-0.22846012381875802,14.83081550701157,-1.91432838274911,0.06232925659940512,0.13187152787594988,-4.8976284407307125,STBD1
EPRS1~P07814,0.22408616178946694,15.163854768253497,1.9073562611086547,0.06325015499948596,0.1337017839574306,-4.90996933245004,EPRS1
C5~A0A8Q3SID6,0.5561241202021563,11.959883647918039,1.906066064489134,0.06342183864858855,0.13394264652631513,-4.912248880155323,C5
TMED10~P49755,0.13249428808962804,19.23965706075748,1.905644281914722,0.06347805074639255,0.13394264652631513,-4.912993813938181,TMED10
RNF14~Q9UBS8-2,0.16201417858775713,16.21004544875239,1.9045225201874734,0.06362775841886506,0.13394264652631513,-4.914974346224005,RNF14
ACSL4~O60488-2,0.18668412729615724,18.539203854781373,1.9042826690513714,0.06365980754895705,0.13394264652631513,-4.915397689541525,ACSL4
ALDOC~P09972,-0.16554041518296714,16.71333118885084,-1.9040478579027573,0.06369119660656032,0.13394264652631513,-4.915812093767534,ALDOC
HK3~P52790,0.1278354457773041,16.775590740893623,1.9038345150934253,0.06371972729928561,0.13394264652631513,-4.916188572578477,HK3
RABGGTA~Q92696,0.14379961038255118,17.199020590360654,1.9035665274452651,0.06375558122755709,0.13394264652631513,-4.916661431062691,RABGGTA
MMGT1~Q8N4V1-2,-0.7389093108722697,15.912860710002427,-1.9031939183915296,0.06389916135386883,0.13412663579536885,-4.917738221457567,MMGT1
DHRS7~Q9Y394-2,-0.12242830373297409,17.940266808905836,-1.901839259096199,0.06398708581591826,0.13419358189940828,-4.919707817207707,DHRS7
UQCRC1~P31930,0.07180424708561262,20.075040836641662,1.898693396423326,0.06441057059890166,0.13496353156987706,-4.925250208364861,UQCRC1
MRPL4~K7ES61,0.1185964514649811,16.966189853689826,1.8960526574437215,0.06476790470055024,0.13559364664144916,-4.929896713926576,MRPL4
RPS3A~P61247,0.2523962356396652,21.303464983036793,1.8954017832758614,0.06485623809708946,0.1356599914781915,-4.931041122244061,RPS3A
IGKV2-28~A0A075B6P5,-0.9125128838432008,12.834153007260102,-1.8921992681738524,0.06529236796218399,0.13629212710618643,-4.936667171464866,IGKV2-28
IGKV2-40~A0A087WW87,-0.6628044896023191,19.088523268089677,-1.893107648015458,0.06531299352382994,0.13629212710618643,-4.935694880147419,IGKV2-40
CKB~P12277,0.1569500207120349,16.5150699762908,1.891929867029369,0.06532916990309062,0.13629212710618643,-4.937140079336072,CKB
MRPL47~Q9HD33,0.09987261879137677,17.164455191073603,1.8912922289780998,0.06541634597235392,0.13635522071696055,-4.938259165888798,MRPL47
GPC3~P51654,-0.3003794210571442,15.033010896685258,-1.890870519381731,0.06547405546583128,0.136356837252753,-4.938999112740931,GPC3
TTLL12~Q14166,0.14438269966817785,17.480333735833987,1.8892190515430656,0.06570047168946085,0.13670949582646283,-4.941895500004669,TTLL12
CPNE3~O75131,0.14672730864268146,16.254936748854146,1.8875113014223377,0.06593530675617042,0.1370790448620036,-4.944888354455244,CPNE3
P4HA1~P13674,-0.4908546230634503,13.305492778680962,-1.884097346569185,0.06640691217181478,0.1379397698625294,-4.95086451695911,P4HA1
DHX30~Q7L2E3,0.09161511634592046,15.965716800645417,1.879918115427174,0.06698814735284218,0.13902652765169587,-4.9581678828031,DHX30
OSBPL9~Q96SU4-5,-0.5335316860604085,13.316700896754005,-1.8786258391417183,0.06716874889818074,0.13928065247717997,-4.9604234152623725,OSBPL9
COPS6~Q7L5N1,0.1082875733691786,17.020618154009053,1.8778828705066024,0.06727276993673045,0.1393510711424417,-4.961719596305798,COPS6
ABCF1~H0YGW7,0.131203769485996,16.130903409171857,1.8775524382347644,0.06731907695691233,0.1393510711424417,-4.962295928502452,ABCF1
PSMD8~K7EJR3,0.8758736107185268,15.350780476932211,1.8760485749776894,0.06759604054796103,0.13974469539216391,-4.9651838372130666,PSMD8
NDUFS3~O75489,0.12669052270665304,17.781165160848822,1.8753677137878042,0.06762592983695949,0.13974469539216391,-4.966104318841905,NDUFS3
KEAP1~Q14145,0.2367850432181644,12.247319866205885,1.8741698142706085,0.06779468460976205,0.13985823815814913,-4.968190896194848,KEAP1
SLC25A1~D3DX16,-0.46324506399023946,12.548927376854579,-1.8741486607048237,0.06779766785035955,0.13985823815814913,-4.968227732699343,SLC25A1
PPA2~Q9H2U2,0.31657763059383903,14.952131815656536,1.8725627217321918,0.06802164796918507,0.14019952399844945,-4.970988462928007,PPA2
ELOB~A0A8I5KUS5,-0.3922597126849059,15.845339787749495,-1.871106391362188,0.0682278783000259,0.14050367027391406,-4.973521837127086,ELOB
LSG1~Q9H089,0.337982321853719,15.326491326425986,1.8680719438796802,0.06865929567902654,0.1412706298550417,-4.978795088504233,LSG1
HLA-B~Q2L6G2,0.8082391307115024,12.930786961313148,1.867420649778087,0.06875219430899025,0.14134034795710873,-4.979925961647315,HLA-B
YWHAE~P62258,-0.14765127361831176,21.150550667452222,-1.865931069507868,0.06896506567035685,0.14165637416852886,-4.982511137512935,YWHAE
USP5~P45974-2,-0.06044810449558469,18.807786150634108,-1.8650150501179583,0.06909624943056475,0.14180421369854548,-4.984100028356357,USP5
PDZK1~Q5T2W1,-0.19562634005878365,16.80173060990478,-1.8628903929710188,0.06940134035104807,0.14223722315151086,-4.987782832752035,PDZK1
ACTB~P60709,-0.12030470215217193,23.764721363088004,-1.8627188827629988,0.06942601831487107,0.14223722315151086,-4.9880799674182965,ACTB
BCKDHB~P21953,-0.4449997662289533,17.147103972332264,-1.862404589181335,0.06956382387167351,0.14239774202791286,-4.988978804238882,BCKDHB
TBC1D23~Q9NUY8-2,1.1158278903015137,13.423887791179501,1.8604871311568865,0.06974781756921264,0.14259240058399963,-4.991944277595078,TBC1D23
SMG8~Q8ND04,0.5866293593658405,12.397434102856101,1.8602783060939074,0.06977799310415347,0.14259240058399963,-4.9923056605341785,SMG8
MRPS24~Q96EL2,0.19996001278785513,14.833046576515912,1.855318990795933,0.07049788934178979,0.1439407033022903,-5.000877922306367,MRPS24
HSD17B8~Q92506,-0.6142635236342731,14.550920502010328,-1.8519653175142137,0.07098827750645668,0.14481850479383623,-5.006663811528278,HSD17B8
SLC9B2~D6RGJ7,0.3350403677258402,12.393318640734446,1.8506421757131537,0.07118254801979046,0.14509123617650907,-5.008944105855305,SLC9B2
SRP68~Q9UHB9-4,0.1829889666640696,15.80878047422966,1.8483707558990174,0.07151710193430771,0.14564919994274403,-5.01285543257149,SRP68
AKAP12~Q02952-3,0.3810076120774166,14.389787830116884,1.8462376283768644,0.07183250092711219,0.1460391701423936,-5.016524911663208,AKAP12
IGKV3-15~P01624,0.47266699134987533,20.269478175842647,1.8468404689152633,0.07183926372688632,0.1460391701423936,-5.015833942557802,IGKV3-15
AGPS~O00116,0.1999699486353741,14.547996040119848,1.8458393742723784,0.07189151632479418,0.1460391701423936,-5.017209603579809,AGPS
APOC3~B0YIW2,-1.1739411361641867,14.767716439714135,-1.845120523074296,0.07205707997126648,0.14625144621286715,-5.018655977882733,APOC3
UBA1~P22314-2,-0.11214884975548145,18.302371619304616,-1.844148089515493,0.07214259822076405,0.14630103534185426,-5.020115920229857,UBA1
EDC4~Q6P2E9,-0.7842900295443762,13.469333135302731,-1.8419883727096211,0.0724643025567805,0.14682592214170984,-5.023823904496702,EDC4
PON1~P27169,0.5877439942580445,16.314111812818865,1.842232712944666,0.0725240358637339,0.14682592214170984,-5.023744587057983,PON1
TXNL1~O43396,-0.3530969679885576,15.585754481551177,-1.8378034153949097,0.07309114224279757,0.14784905884417243,-5.030998483436285,TXNL1
GYG1~P46976-2,-0.49836350053166,15.23867752805034,-1.8363136204353137,0.07331539575159987,0.14817752981019552,-5.033549199647038,GYG1
TRMT61A~Q96FX7,0.27301733754451973,17.195257220307138,1.835167844214139,0.07348826156980597,0.14840167492384934,-5.035509715800944,TRMT61A
CAPRIN1~Q14444-2,0.22980009041994265,16.00582698986193,1.8327827601936555,0.07384921184564155,0.14900493881239385,-5.039587449377822,CAPRIN1
EMC1~A0A8I5KW55,0.25382621504739156,15.587199242765305,1.8297066515363238,0.07431695449250578,0.14970187147643638,-5.044839950628899,EMC1
SNRNP70~P08621-2,-0.32090687227450765,14.065778439261127,-1.8296890722102268,0.07431963473297822,0.14970187147643638,-5.044869946004841,SNRNP70
CAPN5~E7EV01,0.7549919064432586,13.209890443790165,1.8288496817195492,0.07444770803979553,0.14983383256748764,-5.0463019015140915,CAPN5
PACSIN3~Q9UKS6,0.1141130580084102,15.309096183822387,1.8238683348252887,0.07521160464698291,0.15115904144881465,-5.054788296791636,PACSIN3
TRIQK~E5RG44,-0.5905654151816702,13.84805470470496,-1.8237333840462129,0.07523239140166475,0.15115904144881465,-5.055017929217317,TRIQK
SARS2~M0QWZ7,-0.20025935447446486,15.802843769436802,-1.8229281926315202,0.0753565177093158,0.15123793524982918,-5.056387743002176,SARS2
ACSL1~P33121,0.06987477359142247,19.092668121865298,1.822659664249384,0.07539795185315075,0.15123793524982918,-5.05684445621587,ACSL1
KYAT3~Q6YP21-3,-0.15320349217195783,16.70816769231521,-1.821702850196394,0.0755457456147623,0.1514075822153604,-5.058471339745106,KYAT3
CYBA~A0A8Q3SIH4,-0.5251857401285243,16.905542393523064,-1.8218705029465352,0.07561675918180526,0.1514231925087154,-5.058501772513327,CYBA
PFKL~P17858,0.13618876316706263,17.651537075715904,1.8199070367928665,0.07582379600704998,0.15171093687291956,-5.061522818313426,PFKL
IGLV3-9~A0A075B6K5,0.2190192204699173,19.976360830293157,1.8173965629100337,0.07621394803645846,0.1523642784201319,-5.0657843579671376,IGLV3-9
LACTB~P83111,0.09457103124218591,17.745113481016,1.8168348442763045,0.07630147632956352,0.15241203987431579,-5.0667371904885234,LACTB
DHRS7B~A0A0C4DGQ8,-0.36207698690240875,16.01365346492301,-1.8155693920693425,0.07649897310068358,0.15267920048011432,-5.068882831720753,DHRS7B
MST1~G3XAK1,-0.48286077294779695,12.713257413320102,-1.8150966202125578,0.0765728683959714,0.15269943364558827,-5.069684114033642,MST1
PMPCB~O75439,-0.12361870755951898,16.950401146048062,-1.8105567705955032,0.07728552972833691,0.15387300754515681,-5.077369454201627,PMPCB
AFP~P02771,0.33420836405082,19.72458127969381,1.8108217614887252,0.07728986558531259,0.15387300754515681,-5.07706466351529,AFP
TARS1~P26639,-0.2947909324899598,14.15159404266117,-1.809674207127112,0.07742472148373665,0.1540134617554396,-5.0788616039809655,TARS1
MRPL28~Q13084,-0.13992408619371588,16.575094602367425,-1.8062931845659327,0.07795991115343404,0.15494936698130665,-5.084572144281639,MRPL28
UAP1~Q16222,-0.06195053890152025,17.86980107588012,-1.8056672023163791,0.0780593407480328,0.15501834253029728,-5.085628425496445,UAP1
ITIH2~P19823,-0.14741369126695147,17.29638984509915,-1.8034663182298014,0.0784097732869914,0.15558525851064162,-5.089339707432442,ITIH2
LYPLAL1~Q5VWZ2-2,0.189846366527334,16.61775095465965,1.8002031965572813,0.07893177857692232,0.15637765540081106,-5.09483508068617,LYPLAL1
IGF2BP3~O00425,-0.11623332067271974,18.556924728711547,-1.8001538088487448,0.07893970161986663,0.15637765540081106,-5.094918188348419,IGF2BP3
NUCB1~Q02818,0.28510822574084393,13.596871778157936,1.7924283168069384,0.08018734128028167,0.15871791931097073,-5.107894295593421,NUCB1
GALE~Q14376,0.12079344996370267,20.280708723908255,1.7915249816308465,0.08033430434601682,0.15887750529208117,-5.109408458442689,GALE
CNP~P09543-2,-0.7318642589480095,15.120725639706937,-1.7903894570096919,0.08053164029977504,0.1591363684141594,-5.111345921274848,CNP
DDX1~A0A7I2V430,0.11365531031363574,16.411664516414007,1.7893578889363724,0.08068779135260053,0.15931348746041077,-5.113038253318742,DDX1
IGHV3OR15-7~A0A075B7D8,-0.9562667325662986,13.039978646619838,-1.7874499104440722,0.08100009461610704,0.15979837446917325,-5.116230923538206,IGHV3OR15-7
SLC29A1~Q99808,0.11580546861717345,16.035001816745925,1.7837866459209915,0.0816025567695906,0.1608544226034317,-5.12235256842737,SLC29A1
USP9X~A0A994J6S4,0.11426422900153455,16.289640329362694,1.7825930429906853,0.08179966866877446,0.16111036715601548,-5.12434485834768,USP9X
LARP7~A0A8I5KYN2,0.45229741457690764,12.410307675977103,1.7815349670930116,0.08197473386458257,0.161322504195296,-5.126109977499784,LARP7
FSCN1~Q16658,-0.087339585031728,16.98585401928786,-1.7799110733699268,0.08224402913060821,0.16171958109015327,-5.128817263266738,FSCN1
IGKV2-29~A2NJV5,-1.00132463389291,18.42144616340883,-1.7802462499489844,0.08235291486331632,0.16173404723541238,-5.128707360270166,IGKV2-29
HPGDS~O60760,0.6550019891889072,14.516428980443742,1.7790540823251,0.08238644577336246,0.16173404723541238,-5.130245147110869,HPGDS
RPS6~P62753,-0.2854146632962191,21.84571679086814,-1.7765211506552987,0.08280858466330342,0.16242961528960825,-5.134461961994782,RPS6
ADD2~P35612,-0.5707720087360126,15.790863198720817,-1.7735187453247279,0.08335409551815022,0.16336584187067904,-5.139567075167484,ADD2
BOP1~Q14137-2,0.5438269578213646,13.319824976984648,1.7726581310637175,0.08345589049586612,0.16343160894325376,-5.140883158575621,BOP1
LNPK~Q9C0E8-2,0.15261562351332714,15.827418097707561,1.7718054444954399,0.08359934101233478,0.16357877591874329,-5.142298893812923,LNPK
VPS29~Q9UBQ0,0.14878204150245367,16.92186789676427,1.7697020183579093,0.0839540922690718,0.16413881713014444,-5.14578875554748,VPS29
PFN2~C9J712,-0.4630665594491177,17.15486281325473,-1.768980822178112,0.08417461959152489,0.16443342674850228,-5.147240564175623,PFN2
APOA1~P02647,0.14204252790997884,16.708353415848624,1.7679410906903252,0.08425204942335857,0.16443342674850228,-5.148707624198382,APOA1
CLIC2~O15247,-0.26420284627470636,14.776139961014978,-1.7675947812575605,0.08431075075038029,0.16443342674850228,-5.149281363601576,CLIC2
ERH~P84090,0.18880474010607173,12.24652086160235,1.7665314297646606,0.08449120881700327,0.1646413839281106,-5.1510424397486165,ERH
PDPR~H3BQG3,0.15374305244723097,15.461011477929972,1.766156787512437,0.08455486523239082,0.1646413839281106,-5.151662688512184,PDPR
C1QA~P02745,-1.0534707510072092,15.172864579249614,-1.7656308189858188,0.08474300039977553,0.16487366852758928,-5.152785797299455,C1QA
SERPING1~A0A7I2V2D2,0.10046724703806831,16.87057411918236,1.7638633571315647,0.08494542422073333,0.1650633381430416,-5.155457167960368,SERPING1
ACSL5~A0A8C8KCK5,-0.446281287095875,14.62312593187668,-1.763670543150163,0.08497832815464312,0.1650633381430416,-5.155775985115969,ACSL5
COPZ1~F8VVA7,-0.297705850378879,17.027971178313823,-1.762208418251205,0.08523765475239045,0.16543288746513382,-5.1582164949874265,COPZ1
HSD17B11~Q8NBQ5,0.08869009086208024,19.292883294297013,1.7609724686045924,0.08543987849669155,0.16560433518898088,-5.160234091274113,HSD17B11
EEF1G~P26641,0.0920035094703664,18.447049166252125,1.760830146460233,0.08546428321235089,0.16560433518898088,-5.160469090975424,EEF1G
COX5B~P10606,0.11023472263545386,18.310272035091767,1.756813284329294,0.0861554853625899,0.16680872064947683,-5.167094908215782,COX5B
EBNA1BP2~H7C2Q8,0.44185463380892287,14.70384868678559,1.7549813474462659,0.08647226543798227,0.16722872732787977,-5.170112357471115,EBNA1BP2
TMEM205~K7ELQ9,0.552566444842423,18.42037492322177,1.7555116598385503,0.08651206394957955,0.16722872732787977,-5.1695607401537504,TMEM205
ALDH7A1~A0A1B0GUA1,-0.37057814321802063,12.679887268231171,-1.7506520326808763,0.08722476660128312,0.1684704161371557,-5.177232534088269,ALDH7A1
CLCN3~E9PE15,0.3665295273788729,12.309348858334861,1.7500108803633974,0.0873366725725514,0.168550629179098,-5.178285710382438,CLCN3
ATP5F1D~P30049,-0.5610240284660843,12.60819588594624,-1.7457819262375973,0.08807779803686186,0.16984406304209673,-5.1852239739884105,ATP5F1D
SULT1A1~P50225,0.106378963588309,19.07215671586465,1.7452939074772864,0.08816366046948859,0.1698728614838497,-5.186023712287794,SULT1A1
ACAD11~Q709F0,0.14686369113897513,16.871667476567364,1.7433185328179925,0.08851192380118228,0.17040679863652053,-5.18925887396379,ACAD11
